expiry,d3,spot_0930,gate,P20,P35,P65,P80,premium_credit_points,gross_mc_ev_points,realized_net_pnl_inr,win,es95_inr_proxy,es99_inr_proxy,lot_size,data_source,model_status,status,error
2025-10-14,2025-10-08,25168.8,False,24950.0,25100.0,25350.0,25450.0,1.0499999999999972,-16.013980205374793,,0.0,9301.426842512175,10159.856501235918,75.0,thetrademarkk/india-index-options-1m,"At the 09:30 signal, bootstrap h daily log returns with replacement from the preceding 756 NIFTY sessions, where h is the number of trading-session closes from D3 to expiry. Start from the 09:30 NIFTY spot. This is provisional until the original MC implementation is recovered.",,
2025-10-28,2025-10-23,26066.2,False,25850.0,26000.0,26250.0,26400.0,-0.20000000000000284,-1.732210754471409,,0.0,9650.360223713267,10078.791533691445,75.0,thetrademarkk/india-index-options-1m,"At the 09:30 signal, bootstrap h daily log returns with replacement from the preceding 756 NIFTY sessions, where h is the number of trading-session closes from D3 to expiry. Start from the 09:30 NIFTY spot. This is provisional until the original MC implementation is recovered.",,
2025-11-04,2025-10-30,25964.3,True,25750.0,25900.0,26150.0,26250.0,21.849999999999994,3.882317998302124,441.3821875001099,1.0,10937.84430134933,11734.981413385101,75.0,thetrademarkk/india-index-options-1m,"At the 09:30 signal, bootstrap h daily log returns with replacement from the preceding 756 NIFTY sessions, where h is the number of trading-session closes from D3 to expiry. Start from the 09:30 NIFTY spot. This is provisional until the original MC implementation is recovered.",,
2025-11-11,2025-11-06,25619.45,False,25400.0,25550.0,25750.0,25900.0,-1.5499999999999972,-0.07907092473477241,,0.0,9593.610998439875,10029.45043487218,75.0,thetrademarkk/india-index-options-1m,"At the 09:30 signal, bootstrap h daily log returns with replacement from the preceding 756 NIFTY sessions, where h is the number of trading-session closes from D3 to expiry. Start from the 09:30 NIFTY spot. This is provisional until the original MC implementation is recovered.",,
2025-11-18,2025-11-13,25874.95,True,25650.0,25800.0,26050.0,26150.0,22.64999999999999,7.644252658884224,706.4575,1.0,10808.84711245324,11756.393761669831,75.0,thetrademarkk/india-index-options-1m,"At the 09:30 signal, bootstrap h daily log returns with replacement from the preceding 756 NIFTY sessions, where h is the number of trading-session closes from D3 to expiry. Start from the 09:30 NIFTY spot. This is provisional until the original MC implementation is recovered.",,
2025-11-25,2025-11-20,26108.2,False,25900.0,26050.0,26250.0,26400.0,-1.5,-4.955963081979252,,0.0,9556.859500839502,9993.805418383949,75.0,thetrademarkk/india-index-options-1m,"At the 09:30 signal, bootstrap h daily log returns with replacement from the preceding 756 NIFTY sessions, where h is the number of trading-session closes from D3 to expiry. Start from the 09:30 NIFTY spot. This is provisional until the original MC implementation is recovered.",,
2025-12-02,2025-11-27,26271.0,False,26050.0,26200.0,26450.0,26550.0,14.949999999999996,-2.909040717252559,,0.0,10241.22697989395,11123.106925477232,75.0,thetrademarkk/india-index-options-1m,"At the 09:30 signal, bootstrap h daily log returns with replacement from the preceding 756 NIFTY sessions, where h is the number of trading-session closes from D3 to expiry. Start from the 09:30 NIFTY spot. This is provisional until the original MC implementation is recovered.",,
2025-12-09,2025-12-04,25997.0,False,25800.0,25950.0,26150.0,26300.0,-11.200000000000003,-10.465743278317492,,0.0,8815.385494189792,9278.508183878615,75.0,thetrademarkk/india-index-options-1m,"At the 09:30 signal, bootstrap h daily log returns with replacement from the preceding 756 NIFTY sessions, where h is the number of trading-session closes from D3 to expiry. Start from the 09:30 NIFTY spot. This is provisional until the original MC implementation is recovered.",,
2025-12-16,2025-12-11,25783.75,False,25550.0,25700.0,25950.0,26100.0,-8.149999999999999,-1.664233197219433,,0.0,9029.402447437591,9512.019253240554,75.0,thetrademarkk/india-index-options-1m,"At the 09:30 signal, bootstrap h daily log returns with replacement from the preceding 756 NIFTY sessions, where h is the number of trading-session closes from D3 to expiry. Start from the 09:30 NIFTY spot. This is provisional until the original MC implementation is recovered.",,
2025-12-23,2025-12-18,25792.2,False,25550.0,25700.0,25950.0,26100.0,-17.35,-15.249984599331901,,0.0,8434.334176506172,8838.675725150244,75.0,thetrademarkk/india-index-options-1m,"At the 09:30 signal, bootstrap h daily log returns with replacement from the preceding 756 NIFTY sessions, where h is the number of trading-session closes from D3 to expiry. Start from the 09:30 NIFTY spot. This is provisional until the original MC implementation is recovered.",,
2025-12-30,2025-12-24,26217.15,False,26000.0,26150.0,26400.0,26500.0,-5.0,-23.83138795253429,,0.0,8686.786986722353,9630.508263929421,75.0,thetrademarkk/india-index-options-1m,"At the 09:30 signal, bootstrap h daily log returns with replacement from the preceding 756 NIFTY sessions, where h is the number of trading-session closes from D3 to expiry. Start from the 09:30 NIFTY spot. This is provisional until the original MC implementation is recovered.",,
2026-01-06,2026-01-01,26187.05,False,25950.0,26100.0,26350.0,26500.0,-22.05,-25.01630944304433,,0.0,6915.941916682612,7309.84945683481,65.0,thetrademarkk/india-index-options-1m,"At the 09:30 signal, bootstrap h daily log returns with replacement from the preceding 756 NIFTY sessions, where h is the number of trading-session closes from D3 to expiry. Start from the 09:30 NIFTY spot. This is provisional until the original MC implementation is recovered.",,
2026-01-13,2026-01-08,26062.4,False,25850.0,26000.0,26200.0,26350.0,-27.049999999999997,-25.142673049496814,,0.0,6652.688929524433,7020.184681522108,65.0,thetrademarkk/india-index-options-1m,"At the 09:30 signal, bootstrap h daily log returns with replacement from the preceding 756 NIFTY sessions, where h is the number of trading-session closes from D3 to expiry. Start from the 09:30 NIFTY spot. This is provisional until the original MC implementation is recovered.",,
2026-01-20,2026-01-14,25743.3,True,25550.0,25650.0,25900.0,26050.0,31.84999999999998,15.975593514316692,-12973.339875,0.0,9963.471889109049,10716.802493719315,65.0,thetrademarkk/india-index-options-1m,"At the 09:30 signal, bootstrap h daily log returns with replacement from the preceding 756 NIFTY sessions, where h is the number of trading-session closes from D3 to expiry. Start from the 09:30 NIFTY spot. This is provisional until the original MC implementation is recovered.",,
2026-01-27,2026-01-21,25234.1,True,25000.0,25150.0,25400.0,25500.0,59.05,45.907155769406586,2962.0065,1.0,11765.04285975169,12506.010305281156,65.0,thetrademarkk/india-index-options-1m,"At the 09:30 signal, bootstrap h daily log returns with replacement from the preceding 756 NIFTY sessions, where h is the number of trading-session closes from D3 to expiry. Start from the 09:30 NIFTY spot. This is provisional until the original MC implementation is recovered.",,
2026-02-03,2026-01-30,25226.15,True,25000.0,25150.0,25400.0,25500.0,119.80000000000001,107.4610686656766,-1416.4154374999534,0.0,15851.406335182499,16496.303795791846,65.0,thetrademarkk/india-index-options-1m,"At the 09:30 signal, bootstrap h daily log returns with replacement from the preceding 756 NIFTY sessions, where h is the number of trading-session closes from D3 to expiry. Start from the 09:30 NIFTY spot. This is provisional until the original MC implementation is recovered.",,
2026-02-10,2026-02-05,25699.1,True,25500.0,25650.0,25850.0,26000.0,26.05000000000001,25.951783011265263,6346.5475625000945,1.0,10124.800556771992,10457.499824288436,65.0,thetrademarkk/india-index-options-1m,"At the 09:30 signal, bootstrap h daily log returns with replacement from the preceding 756 NIFTY sessions, where h is the number of trading-session closes from D3 to expiry. Start from the 09:30 NIFTY spot. This is provisional until the original MC implementation is recovered.",,
2026-02-17,2026-02-12,25831.45,False,25600.0,25750.0,26000.0,26150.0,-2.3499999999999943,-1.014705622778222,,0.0,8218.09626951862,8616.151479752682,65.0,thetrademarkk/india-index-options-1m,"At the 09:30 signal, bootstrap h daily log returns with replacement from the preceding 756 NIFTY sessions, where h is the number of trading-session closes from D3 to expiry. Start from the 09:30 NIFTY spot. This is provisional until the original MC implementation is recovered.",,
2026-02-24,2026-02-19,25808.7,False,25600.0,25750.0,25950.0,26100.0,-1.6500000000000057,-2.974370979782132,,0.0,8268.859167665662,8665.706201620707,65.0,thetrademarkk/india-index-options-1m,"At the 09:30 signal, bootstrap h daily log returns with replacement from the preceding 756 NIFTY sessions, where h is the number of trading-session closes from D3 to expiry. Start from the 09:30 NIFTY spot. This is provisional until the original MC implementation is recovered.",,
2026-03-02,2026-02-25,25578.15,True,25350.0,25500.0,25750.0,25850.0,44.5,30.75849967880963,-19762.51187499995,0.0,10884.763309048392,11579.482882877486,65.0,thetrademarkk/india-index-options-1m,"At the 09:30 signal, bootstrap h daily log returns with replacement from the preceding 756 NIFTY sessions, where h is the number of trading-session closes from D3 to expiry. Start from the 09:30 NIFTY spot. This is provisional until the original MC implementation is recovered.",,
2026-03-10,2026-03-05,24567.45,True,24350.0,24500.0,24700.0,24850.0,161.29999999999998,167.05537463815082,13574.315999999904,1.0,18835.141045168697,19237.92239099005,65.0,thetrademarkk/india-index-options-1m,"At the 09:30 signal, bootstrap h daily log returns with replacement from the preceding 756 NIFTY sessions, where h is the number of trading-session closes from D3 to expiry. Start from the 09:30 NIFTY spot. This is provisional until the original MC implementation is recovered.",,
2026-03-17,2026-03-12,23598.5,True,23400.0,23550.0,23750.0,23850.0,266.55000000000007,253.66365389220846,16419.0345,1.0,25313.63042022074,26007.78067205836,65.0,thetrademarkk/india-index-options-1m,"At the 09:30 signal, bootstrap h daily log returns with replacement from the preceding 756 NIFTY sessions, where h is the number of trading-session closes from D3 to expiry. Start from the 09:30 NIFTY spot. This is provisional until the original MC implementation is recovered.",,
2026-03-24,2026-03-19,23315.75,True,23100.0,23250.0,23450.0,23600.0,147.20000000000005,159.52764504784327,6203.972500000096,1.0,17977.650592514503,18306.73265096651,65.0,thetrademarkk/india-index-options-1m,"At the 09:30 signal, bootstrap h daily log returns with replacement from the preceding 756 NIFTY sessions, where h is the number of trading-session closes from D3 to expiry. Start from the 09:30 NIFTY spot. This is provisional until the original MC implementation is recovered.",,
2026-03-30,2026-03-24,22847.45,True,22650.0,22750.0,23000.0,23100.0,404.15,377.36207971598765,11104.091750000096,1.0,31444.828840066253,31760.695561183784,65.0,thetrademarkk/india-index-options-1m,"At the 09:30 signal, bootstrap h daily log returns with replacement from the preceding 756 NIFTY sessions, where h is the number of trading-session closes from D3 to expiry. Start from the 09:30 NIFTY spot. This is provisional until the original MC implementation is recovered.",,
2026-04-07,2026-04-01,22911.35,True,22700.0,22850.0,23050.0,23150.0,323.04999999999995,309.55142349192977,24836.214375000094,1.0,28872.00427576925,29614.00779039047,65.0,thetrademarkk/india-index-options-1m,"At the 09:30 signal, bootstrap h daily log returns with replacement from the preceding 756 NIFTY sessions, where h is the number of trading-session closes from D3 to expiry. Start from the 09:30 NIFTY spot. This is provisional until the original MC implementation is recovered.",,
2026-04-13,2026-04-08,23898.6,True,23700.0,23800.0,24050.0,24200.0,180.39999999999995,165.3226832479728,10813.88625,1.0,19780.665707856147,20412.166456915358,65.0,thetrademarkk/india-index-options-1m,"At the 09:30 signal, bootstrap h daily log returns with replacement from the preceding 756 NIFTY sessions, where h is the number of trading-session closes from D3 to expiry. Start from the 09:30 NIFTY spot. This is provisional until the original MC implementation is recovered.",,
2026-04-21,2026-04-16,24389.35,True,24200.0,24300.0,24550.0,24700.0,97.75000000000001,77.99333312465207,7185.602499999905,1.0,14213.282175355942,14953.14266875432,65.0,thetrademarkk/india-index-options-1m,"At the 09:30 signal, bootstrap h daily log returns with replacement from the preceding 756 NIFTY sessions, where h is the number of trading-session closes from D3 to expiry. Start from the 09:30 NIFTY spot. This is provisional until the original MC implementation is recovered.",,
2026-04-28,2026-04-23,24236.5,True,24000.0,24150.0,24400.0,24550.0,100.35,96.28471133511509,15079.371500000048,1.0,14818.423554924068,15239.462499386012,65.0,thetrademarkk/india-index-options-1m,"At the 09:30 signal, bootstrap h daily log returns with replacement from the preceding 756 NIFTY sessions, where h is the number of trading-session closes from D3 to expiry. Start from the 09:30 NIFTY spot. This is provisional until the original MC implementation is recovered.",,
2026-05-05,2026-04-29,24121.45,True,23900.0,24050.0,24250.0,24400.0,77.10000000000002,73.05024067164221,5233.356750000047,1.0,13377.920560626832,13749.906028378624,65.0,thetrademarkk/india-index-options-1m,"At the 09:30 signal, bootstrap h daily log returns with replacement from the preceding 756 NIFTY sessions, where h is the number of trading-session closes from D3 to expiry. Start from the 09:30 NIFTY spot. This is provisional until the original MC implementation is recovered.",,
2026-05-12,2026-05-07,24329.2,True,24100.0,24250.0,24450.0,24600.0,66.39999999999998,67.79113352719287,-33740.84962500006,0.0,12726.366944410593,13072.923230885446,65.0,thetrademarkk/india-index-options-1m,"At the 09:30 signal, bootstrap h daily log returns with replacement from the preceding 756 NIFTY sessions, where h is the number of trading-session closes from D3 to expiry. Start from the 09:30 NIFTY spot. This is provisional until the original MC implementation is recovered.",,
2026-05-19,2026-05-14,23573.45,True,23350.0,23500.0,23750.0,23850.0,110.55,94.08527951964626,6288.446500000001,1.0,15104.386499368797,15861.164094716976,65.0,thetrademarkk/india-index-options-1m,"At the 09:30 signal, bootstrap h daily log returns with replacement from the preceding 756 NIFTY sessions, where h is the number of trading-session closes from D3 to expiry. Start from the 09:30 NIFTY spot. This is provisional until the original MC implementation is recovered.",,
2026-06-09,2026-06-04,,,,,,,,,,,,,,thetrademarkk/india-index-options-1m,,SKIP,No post-09:30 executable observations
